,time,low,high,open,volume,TOMORROW_CLOSE,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,Subjectivity Bitcoin,Polarity Bitcoin,Subjectivity russia-ukraine,Polarity russia-ukraine
182,2021-07-23,32000.0,33647.27,32287.75,9004.84262627,34283.01,32111.37714285714,32846.32523809523,33173.59856751325,32589.721329317235,-583.8772381960116,1339.3757900182004,35525.07681813163,30167.57365805883,33891.01333761511,34282.01,10.442376005765228,0.3426312157859777,0.1094556534735106,0.290527211,0.148439626
183,2021-07-24,33424.7,34525.0,33647.27,9864.75243703,35428.26,32631.37857142857,32853.19238095238,33340.610550844125,33026.41958634536,-314.1909644987681,1352.8016286025586,35558.7956381575,30147.58912374726,34915.844445871706,35427.26,10.47523685927766,0.2638260206228956,0.1101914983164983,0.342956349,0.109027778
184,2021-07-25,33888.89,35451.04,34291.67,9434.63002297,37262.77,33548.62714285714,33022.95380952381,33631.14092127342,33678.165803830685,47.02488255726348,1654.1960836598091,36331.34597684343,29714.561642204197,36480.46148195723,37261.77,10.525723147053064,0.4516207240471946,0.1587845365418894,0.391388755,-0.101374526
185,2021-07-26,35251.54,40593.93,35428.25,40354.54555841,39470.48,34930.672857142854,33272.70380952381,34063.68461306421,34569.29106477981,505.60645171560463,2162.652778001003,37598.00936552582,28947.3982535218,38473.80716065241,39469.48,10.58328299400715,0.3096586149190315,0.1472286856661856,0.345454545,0.171493506
186,2021-07-27,36413.26,39550.0,37262.76,24709.10440908,40035.1,36059.23142857143,33565.87238095238,34506.01173209986,35410.18474712138,904.1730150215152,2618.19954587685,38802.27147270608,28329.47328919868,39514.6690535508,40034.1,10.597486869924335,0.3284094291125541,0.1222518713924964,0.607986111,0.070833333
187,2021-07-28,38803.34,40925.56,39475.99,27198.33358111,40039.44,37166.61714285715,33906.990952380955,34915.89535326339,36122.37786294886,1206.4825096854693,2967.2113388836588,39841.41363014827,27972.56827461364,39864.51635118361,40038.44,10.597595271631194,0.3494205852936011,0.0923804083923131,0.5575,-0.085833333
188,2021-07-29,39229.47,40644.85,40035.1,11022.42512817,42237.95,38393.85857142857,34307.642857142855,35458.26982761067,37063.23511480288,1604.965287192208,3479.324186606092,41266.29123035504,27348.99448393067,41446.80545039454,42236.95,10.651050709333738,0.3353372532725211,0.0727767712198515,0.307777778,0.058888889
189,2021-07-30,38342.0,42320.57,40039.44,15063.2344059,41495.01,39424.14428571429,34687.62666666667,35905.43580910975,37745.04663560243,1839.6108264926809,3808.623851073253,42304.87436881318,27070.378964520165,41478.94181679818,41494.01,10.633304358451754,0.27600965007215,0.1142026515151515,0.44229798,0.218206972
190,2021-07-31,41064.11,42414.61,42233.66,9351.94288576,39865.41,40058.02285714286,34954.58761904763,36198.76725665556,38071.25638397129,1872.4891273157336,3970.14860030576,42894.88481965914,27014.290418436107,40403.25393893273,39864.41,10.593239224877244,0.2609680925799347,0.0558284916837548,0.075,0.0125
191,2021-08-01,39426.0,42605.64,41499.0,10617.67293456,39149.59,40327.56857142857,35243.08714285714,36417.34673706348,38237.15386336032,1819.807126296844,4047.339777928481,43337.7666987141,27148.40758700018,39567.47797964424,39148.59,10.575119685444712,0.333610585016835,0.0577785230780022,0.454861111,0.125694444
192,2021-08-02,38690.0,40459.68,39859.18,12379.41216528,38191.44,40144.84857142857,35502.958571428564,36548.76106282235,38230.120961304885,1681.359898482537,4053.3872132913225,43609.73299801121,27396.18414484592,38650.11932654808,38190.44,10.550340501493856,0.3609852523323701,0.0980316486864106,0.396047619,-0.025327381
193,2021-08-03,37627.21,39785.3,39149.59,15094.81739624,39722.41,40100.17857142857,35831.816666666666,36783.84618582018,38459.7038903349,1675.857704514725,4104.351210018957,44040.51908670458,27623.11424662875,39364.979775516025,39721.41,10.589645616018478,0.3873124628639334,0.0589076160767337,0.514709596,-0.228156566
194,2021-08-04,37509.0,39965.1,38189.4,15327.67624669,40888.74,40221.50714285714,36261.34333333333,37087.91241408686,38833.401753360304,1745.4893392734448,4140.686188056768,44542.715709446864,27979.9709572198,40380.81992517201,40887.74,10.61858554159401,0.4148653652427237,0.1138158539573633,0.166666667,-0.233333333
195,2021-08-05,37300.0,41447.89,39718.9,28507.85532682,42869.58,40311.74,36808.08238095239,37516.18411295126,39454.35225284333,1938.16813989207,4222.251462460497,45252.58530587338,28363.57945603139,42039.99330839067,42868.58,10.665894435647116,0.3941855738507524,0.0834073515769944,0.103571429,0.050793651
196,2021-08-06,39876.74,43399.26,40888.73,20425.1145444,44637.34,40760.64428571429,37432.05523809524,38043.67717108351,40251.73498317513,2208.057812091618,4369.509950503255,46171.07513910176,28693.03533708873,43771.55776946355,44636.34,10.706303604446578,0.3051117967162743,0.1072640405476226,0.219034091,0.10137987
197,2021-08-07,42457.27,44750.0,42869.59,19634.79475606,43829.14,41326.89142857143,38005.43095238096,38472.22999538833,40802.104985763566,2329.87499037524,4381.886272668407,46769.20349771777,29241.658407044142,43809.94592315451,43828.14,10.688031355825192,0.2808974667308,0.1189389931056597,0.35375,0.195
198,2021-08-08,43131.97,45363.83,44628.11,18712.27158173,46285.48,42346.30428571429,38740.833333333336,39050.98928270296,41645.701141799946,2594.7118590969912,4415.349902659373,47571.533138652085,29910.13352801459,45460.30197438484,46284.48,10.742561978696925,0.4211981831300013,0.0640713957759412,0.0125,-0.0125
199,2021-08-09,42821.3,46497.42,43829.15,19464.72493503,45595.66,43404.05,39493.19047619047,39535.77972770096,42253.387119984574,2717.607392283615,4153.317325763297,47799.82512771706,31186.55582466388,45550.54065812828,45594.66,10.727545883381962,0.3074014936141802,0.0808654239624388,0.270719955,0.033574263
200,2021-08-10,44650.27,46718.44,46280.0,13756.50066875,45553.49,44237.06142857143,40132.15714285715,39981.53606246741,42761.09525537157,2779.5591929041548,3993.8334282806863,48119.82399941852,32144.49028629577,45552.50688604277,45552.49,10.72662056639709,0.3651182208994709,0.0407195466570466,0.392992424,0.127462121
201,2021-08-11,45350.74,46781.09,45601.82,11628.32043954,44422.14,44741.83285714285,40709.985714285714,40310.469699973415,43016.640600699015,2706.1709007255995,3666.5486403655623,48043.08299501684,33376.88843355459,44798.92896201426,44421.14,10.701470761234363,0.2973130341880342,0.0873492826617826,0.426146374,0.08764421
202,2021-08-12,43714.36,46223.95,45553.1,13169.78176994,47833.64,45450.98428571429,41385.52761904762,40867.74159366362,43757.7174313607,2889.975837697086,3606.608104185968,48598.74382741956,34172.311410675684,46822.06965400476,47832.64,10.775463530635134,0.2844778832278832,0.0536442723942724,0.3155607,0.055324074
203,2021-08-13,44249.64,47953.9,44422.15,11794.94196257,47109.65,45804.17142857143,41996.32,41330.1051943864,44273.39936499752,2943.294170611116,3425.185008591632,48846.69001718327,35145.94998281673,47013.78988466825,47108.65,10.760211914947252,0.3095825517075517,0.1107660233285233,0.638888889,-0.233333333
204,2021-08-14,46034.93,48176.52,47833.64,8130.36769388,47014.49,46259.22142857143,42548.045238095234,41751.17074824884,44695.10561653636,2943.9348682875207,3242.5919365651084,49033.22911122545,36062.86136496501,47014.25662822274,47013.49,10.758189860786064,0.3511901482356028,0.0565546700773973,0.293333333,0.16
205,2021-08-15,45525.19,47400.0,47109.64,7745.70200802,45902.46,46204.50428571429,42959.45904761905,42058.67366437769,44880.85244476154,2822.1787803838524,3082.624901102943,49124.708849824936,36794.20924541316,46273.05887607425,45901.46,10.734252203821631,0.1969248035914702,0.1051103628881406,0.385555556,0.046825397
206,2021-08-16,45676.91,48076.52,47014.38,10467.66031475,44671.58,46072.49285714285,43207.13047619048,42252.22228683843,44848.656684029,2596.434397190569,2996.0118917630566,49199.15425971659,37215.10669266436,45205.406292024745,44670.58,10.707070398367536,0.3359790527087039,0.0922793270467689,0.4375,0.022222222
207,2021-08-17,44405.39,47174.62,45903.22,12756.14777945,44707.98,45951.70571428572,43429.64857142857,42434.13026994862,44827.014117255305,2392.883847306686,2921.2387501373028,49272.12607170318,37587.17107115397,44873.788764008255,44706.98,10.707884920536468,0.2875356691919192,0.1126300505050505,0.394107744,0.12713444
208,2021-08-18,44216.47,46035.27,44675.34,10327.49887365,46765.87,46286.524285714295,43749.95476190476,42754.99988669891,45125.29963767757,2370.2997509786583,2899.612549979237,49549.17986186323,37950.72966194629,46135.176254669415,46764.87,10.752887559008055,0.3117792608625942,0.0912900833734167,0.168055556,0.098958333
209,2021-08-19,43955.0,47088.08,44709.1,11938.12185013,49342.4,46502.06142857143,44088.26190476191,43242.955460668265,45774.0843088041,2531.128848135835,3120.423512601632,50329.10892996517,37847.41487955864,48273.32541822314,49341.4,10.806518764224778,0.3521309246309246,0.1299694055944056,0.411666667,0.063888889
210,2021-08-20,46644.95,49400.0,46769.02,13184.67048641,48867.02,46753.11428571429,44439.31,43659.55284187399,46249.92056898808,2590.3677271140914,3226.9529077956704,50893.215815591335,37985.40418440866,48669.12180607438,48866.02,10.79683754639116,0.3013611801909674,0.075491771821559,0.244239418,0.046306217
211,2021-08-21,48285.28,49821.92,49349.99,9574.83615164,49284.63,47077.42,44887.84428571429,44076.22523129381,46716.79894298991,2640.5737116961027,3214.002356566756,51315.8489988478,38459.83957258078,49079.4606020248,49283.63,10.80534725620887,0.4201213818860878,0.131454248366013,0.40456229,0.052053872
212,2021-08-22,48102.89,49526.13,48870.21,6243.39643384,49506.5,47592.28285714285,45381.03047619048,44478.46781331125,47145.983720991455,2667.5159076802083,3081.337017691463,51543.70451157341,39218.35644080755,49364.15353400827,49505.5,10.80983905349551,0.4026942355889724,0.1123746867167919,0.307222222,-0.026944444
213,2021-08-23,49012.84,50505.0,49284.38,10824.26838095,47682.45,48022.40714285715,45832.98333333333,44715.79983072263,47228.51699468508,2512.7171639624503,2638.272046761725,51109.52742685678,40556.43923980988,48243.01784466943,47681.45,10.77229771235065,0.3182925190278132,0.1181387049769402,0.362486756,0.1359226
214,2021-08-24,47600.0,49875.9,49504.53,12068.33823315,48987.33,48633.74285714285,46274.170000000006,45032.209477313816,47499.103610887374,2466.894133573558,2320.913883734376,50915.997767468754,41632.34223253126,48739.225948223146,48986.33,10.79929655857888,0.2380819060166886,0.0372557092665788,0.268496032,0.161064484
215,2021-08-25,47122.02,49277.0,47682.45,9289.23177109,46851.47,48645.97142857143,46558.10952380953,45166.96951777535,47399.46767075086,2232.498152975517,1966.8526813479823,50491.8148865055,42624.40416111356,47480.72198274105,46850.47,10.754716319633324,0.3253040766352454,0.1128473969362768,0.227326389,0.006284722
216,2021-08-26,46315.48,49365.1,48991.57,11651.34373853,49077.57,48608.13857142858,46853.72809523809,45456.64363104096,47657.63725986611,2200.9936288251483,1847.66641077798,50549.06091679405,43158.39527368213,48545.28732758035,49076.57,10.801137010482144,0.4271270396270396,0.1424825174825174,0.233388889,-0.079333333
217,2021-08-27,46361.01,49185.12,46851.47,8924.12247655,48942.94,48618.98428571429,47058.75666666667,45714.88780938476,47855.37614296364,2140.4883335788763,1828.210634575329,50715.17793581732,43402.33539751601,48810.38910919346,48941.94,10.798389976586977,0.364879859198041,0.101951331496786,0.328703704,0.034259259
218,2021-08-28,48370.0,49309.83,49081.08,4895.70191319,48802.58,48550.12,47295.58714285714,45943.60575178009,48001.09981327693,2057.4940614968364,1707.0400746357495,50709.66729212864,43881.506993585645,48805.18303639782,48801.58,10.795517968366294,0.2433606902356902,0.1140151515151515,0.276192881,0.01001924
219,2021-08-29,47801.0,49667.1,48942.89,6935.09511006,46993.71,48191.15,47329.31238095238,46021.39125238817,47846.11676508048,1824.7255126923048,1693.0245785605252,50715.36153807343,43943.26322383133,47597.534345465945,46992.71,10.757747762278978,0.3798164682539682,0.1077083333333333,0.497354497,-0.056580688
220,2021-08-30,46866.0,48906.51,48802.58,12249.23741495,47112.5,48109.72857142857,47401.54285714286,46102.214123293525,47733.25264737579,1631.0385240822652,1647.0965276395996,50695.73591242205,44107.34980186366,47274.17811515532,47111.5,10.760272411560786,0.3326700922534256,0.0904244675078008,0.195084776,0.008607278
221,2021-08-31,46708.93,48259.68,46996.8,12919.43970212,48839.86,48088.66142857143,47558.03666666667,46305.002708407104,47903.499932394894,1598.4972239877898,1618.6058770912484,50795.248420849166,44320.82491248417,48317.96603838511,48838.86,10.79628158642888,0.3496382575757576,0.1150757575757575,0.30482231,0.030985119
222,2021-09-01,46537.62,49125.0,47110.33,13010.83839478,49279.37,48435.50428571429,47789.333333333336,46525.32621315181,48115.17225048799,1589.846037336174,1490.0231397412356,50769.37961281581,44809.28705385087,48958.90201279504,49278.37,10.805240521361668,0.2563776291049018,0.0825866894048712,0.22069371,0.035875955
223,2021-09-02,48620.73,50392.19,48834.27,14120.3826407,50025.0,48570.85142857143,47893.683809523805,46784.56131028648,48408.99190425907,1624.4305939725891,1567.9756382596504,51029.63508604311,44757.732533004506,49669.63400426501,50024.0,10.820258169247134,0.2549765710479996,0.0528293135435992,0.531775433,0.183905844
224,2021-09-03,48349.66,51064.44,49279.38,14577.22621879,49942.98,48713.71428571428,48028.60428571429,47018.518251779926,48644.9900728346,1626.4718210546707,1618.233352649336,51265.07099101296,44792.13758041562,49851.86466808835,49941.98,10.818617210624913,0.2252206851119894,0.118806543697848,0.3545,0.101625
225,2021-09-04,49400.0,50558.75,50025.0,7595.48816499,51789.17,49140.37,48255.97000000001,47371.89986487755,49128.71006162927,1756.810196751714,1794.455514227364,51844.881028454736,44667.05897154528,51143.40155602945,51788.17,10.854917023786882,0.2824225514069264,0.1216088338744588,0.425,-0.104166667
226,2021-09-05,49500.0,51907.08,49944.89,7743.93472308,52698.81,49955.38428571429,48579.60571428571,47766.4858030027,49677.95620599399,1911.47040299129,1954.5036225284175,52488.61295934254,44670.59846922888,52180.34051867648,52697.81,10.87232917768875,0.3542864357864357,0.1509383116883116,0.319583333,0.135416667
227,2021-09-06,51020.08,52802.03,51789.17,9571.75471136,46894.5,49924.24142857143,48685.45904761905,47701.89426170758,49249.73217430261,1547.8379125950232,1785.1232590860616,52255.70556579117,45115.21252944693,48656.44683955883,46893.5,10.755634352078976,0.2912239115897652,0.0734043395628761,0.342298982,0.075252525
228,2021-09-07,42830.77,52944.96,52698.8,29022.815351,46060.36,49527.17,48749.858095238094,47580.29913063209,48759.0595321022,1178.7604014701064,1654.0407258308928,52057.93954689988,45441.77664357631,46925.72227985295,46059.36,10.73768627835847,0.307496675173914,0.1463618460726669,0.293888889,0.15
229,2021-09-08,44423.49,47381.47,46894.49,19624.55093117,46400.0,49115.83142857142,48732.43571428572,47492.86956501486,48396.12729639417,903.257731379308,1677.7405108260068,52087.91673593773,45376.954692633706,46575.24075995098,46399.0,10.745033186257968,0.3354923240339907,0.0696043771043771,0.22795584,0.053414055
230,2021-09-09,45511.82,47400.0,46059.94,13594.64633403,44851.45,48376.75285714285,48518.58095238096,47297.20885569698,47850.79232771814,553.5834720211569,1871.174057577232,52260.92906753542,44776.2328372265,45426.04691998366,44850.45,10.711088900881425,0.2452751605692782,0.068351300116006,0.215060606,-0.006727273
231,2021-09-10,44140.48,47040.76,46396.26,14905.54795341,45171.83,47695.16,48342.61952380952,47139.77338430988,47438.64427729997,298.8708929900895,2005.6790412615253,52353.97760633258,44331.26144128647,45256.56897332789,45170.83,10.718206803507504,0.3384648354291211,0.1283514782175496,0.253929924,0.076751894
232,2021-09-11,44730.29,45989.94,44850.37,6207.38337004,46024.23,46871.59714285714,48187.36238095238,47057.14054073864,47221.042080792286,163.90154005365184,2054.705747660729,52296.77387627384,44077.95088563092,45768.3429911093,46023.23,10.736901548001644,0.3130366161616161,0.090206755050505,0.381628788,0.092613636
233,2021-09-12,44754.31,46462.98,45173.66,6499.85821749,44947.72,45764.298571428575,47970.277619047614,46900.88716684453,46871.30022220886,-29.58694463566644,2147.112377322164,52264.50237369194,43676.05286440329,45221.26099703644,44946.72,10.7132330672707,0.3434085213032581,0.1496365914786967,0.241580087,0.133778259
234,2021-09-13,43465.0,46900.0,46027.8,15015.30289712,47127.22,45797.54428571429,47943.8380952381,46917.65256194336,46910.6724957152,-6.980066228163196,2154.240615750055,52252.31932673821,43635.35686373799,46491.90033234548,47126.22,10.760584813009372,0.3063885882635883,0.0851645923520923,0.390734127,0.194960317
235,2021-09-14,44679.92,47274.92,44953.23,12644.16435358,48148.12,46095.79571428571,47903.875714285714,47008.79829834878,47101.04903483593,92.25073648714896,2141.6625728920744,52187.20086006986,43620.55056850157,47596.0467774485,48147.12,10.782016602353286,0.3074841269841269,0.1572047123015872,0.06875,-0.04375
236,2021-09-15,46705.0,48475.0,47127.81,12139.84206628,47753.16,46289.10428571429,47946.81333333333,47063.93620231656,47201.373798707325,137.43759639076598,2128.506665950172,52203.82666523368,43689.80000143299,47700.78892581617,47752.16,10.773779580487872,0.3126473214285714,0.0889985119047619,0.340972222,-0.028472222
237,2021-09-16,47020.82,48499.99,48144.03,11739.27966629,47303.5,46639.397142857146,47862.33380952381,47081.68166885388,47217.08552198313,135.40385312925355,2116.5559448868216,52095.44569929745,43629.22191975016,47435.92964193872,47302.5,10.764318427205916,0.2864779308233853,0.0480766572652936,0.340555556,0.148333333
238,2021-09-17,46752.67,48176.64,47753.15,9088.56956453,48314.56,47088.35857142857,47832.41095238095,47173.00598988081,47385.927749370334,212.92175948952357,2104.924906263886,52042.26076490872,43622.561139853184,48021.683213979566,48313.56,10.78546754558068,0.2897101678808996,0.0541612554112554,0.291095103,0.0502886
239,2021-09-18,47050.0,48825.62,47306.87,7491.03449237,47255.92,47264.31428571429,47758.76047619048,47179.1477684207,47365.92655715951,186.77878873881127,2096.3227186184245,51951.40591342733,43566.115038953634,47511.174404659854,47254.92,10.763312054485178,0.2684090909090909,0.0841098484848485,0.294954649,0.087142857
240,2021-09-19,46850.87,48379.19,48309.86,7086.34626236,43012.97,46987.92142857143,47569.20142857143,46870.54200721376,46696.24093298113,-174.30107423262962,2335.3160229557434,52239.83347448291,42898.56938265994,44512.37146821996,43011.97,10.6692337280304,0.4244820384294068,0.0941791979949874,0.512943723,0.012597403
241,2021-09-20,42500.0,47358.92,47253.71,27706.67636162,40719.6,46072.54714285715,47264.777619047614,46414.91667254884,45776.757712522485,-638.1589600263542,2773.412438720575,52811.60249648876,41717.95274160647,41983.85715607332,40718.6,10.61444026949387,0.337149322169059,0.1532344497607655,0.35037415,0.17744898
242,2021-09-21,39600.0,43639.88,43007.69,27275.33818249,43575.1,45419.258571428574,47014.07476190476,46204.55988164886,45438.04114136518,-766.5187402836746,2860.500630628692,52735.07602316215,41293.07350064738,43044.6857186911,43574.1,10.682218216130174,0.3618013875640994,0.1219867205142628,0.395887446,0.04495671
243,2021-09-22,40570.42,44035.44,40736.81,19462.53865157,44897.59,45011.32,46805.41857142857,46107.74729767778,45354.89481192439,-752.8524857533921,2846.778327038093,52498.97522550476,41111.861917352384,44279.95523956369,44896.59,10.712117124298375,0.3145000195000195,0.0698751023751023,0.368959436,0.014869929
244,2021-09-23,43096.73,45000.0,43575.19,13446.87468684,42848.92,44374.95142857143,46463.70047619048,45866.35268269969,44969.36022547448,-896.9924572252057,2871.5754982893445,52206.851472769165,40720.549479611786,43325.93174652123,42847.92,10.665412381424185,0.208880745438885,0.0805767866930657,0.506060606,0.204040404
245,2021-09-24,40683.29,45200.0,44896.55,22451.57711462,42705.51,43573.65857142857,46119.05904761905,45632.21618738377,44621.07557540149,-1011.1406119822786,2867.430857910958,51853.92076344096,40384.197331797135,42912.31724884041,42704.51,10.66205981424815,0.2089285714285714,0.1048809523809523,0.176190476,0.10952381
246,2021-09-25,41675.0,42998.76,42848.44,7383.32390261,43178.02,42991.10142857144,45709.00428571428,45450.4238769907,44399.067025339726,-1051.3568516509768,2621.1801149704743,50951.36451565523,40466.64405577334,43089.45241628013,43177.02,10.673063688255118,0.4116040507111935,0.1031746675943104,0.363816739,0.246302309
247,2021-09-26,40803.0,43937.0,42705.51,9971.64545213,42171.76,42870.92857142857,45207.71619047619,45207.55988583472,44056.40440605669,-1151.1554797780263,2188.485004206259,49584.68619888871,40830.74618206367,42477.65747209338,42170.76,10.649482368868934,0.3889117364117364,0.0559102934102934,0.416666667,0.035119048
248,2021-09-27,42111.0,44366.96,43172.17,10094.77099806,41026.07,42914.71,44928.26714285714,44897.81989397517,43590.1991128172,-1307.6207811579734,2332.27710982686,49592.82136251086,40263.71292320342,41509.93249069779,41025.07,10.621938622233497,0.3545496632996632,0.1280174137205387,0.205627706,-0.013311688
249,2021-09-28,40897.7,42780.0,42166.31,10491.81363045,41522.16,42621.432857142856,44712.16238095238,44647.77101270359,43272.03924930686,-1375.7317633967325,2430.324416013209,49572.8112129788,39851.51354892596,41518.08416356594,41521.16,10.63395845579247,0.3418798793798794,0.0864075739075739,0.269135802,0.061111111
250,2021-09-29,40750.12,42638.99,41030.19,10303.30152312,43824.43,42468.124285714286,44589.51619047619,44586.78278948698,43357.02244172119,-1229.7603477657904,2405.752735055217,49401.02166058662,39778.01072036576,43055.648054521975,43823.43,10.687923884846532,0.2899788615639679,0.1207930674526419,0.849305556,0.285416667
251,2021-09-30,41409.67,44110.17,41519.11,12835.9838101,48165.76,43227.67285714286,44747.34047619048,44851.892212702805,44096.82821991792,-755.0639927848824,2529.335449290121,49806.01137477072,39688.66957761024,46462.38935150733,48164.76,10.78238291230793,0.2460818713450292,0.0633187134502924,0.323850237,0.090195321
252,2021-10-01,43287.44,48500.0,43828.89,20095.33155568,47657.69,43935.12714285714,44865.71476190476,45059.7290859919,44644.65310916132,-415.07597683057975,2607.167403464359,50080.04956883348,39651.37995497605,47259.25645050244,47656.69,10.771778297968186,0.2747288822288822,0.0458484570984571,0.614478114,0.212121212
253,2021-10-02,47451.0,48359.33,48165.76,7262.63442143,48233.99,44657.40857142857,44970.94142857143,45294.85952422996,45196.858784674965,-98.000739554991,2699.2316706562547,50369.40476988394,39572.47808725892,47909.07881683415,48232.99,10.783798505750596,0.251123188405797,0.0060235507246376,0.529166667,0.057291667
254,2021-10-03,47120.11,49300.0,47663.74,7989.25925892,49245.54,45667.94857142856,45175.59952380953,45587.50252262342,45819.73281780189,232.2302951784659,2855.775746576692,50887.15101696291,39464.048030656144,48800.05293894472,49244.54,10.80455377751032,0.2781439393939394,0.0211931818181818,0.466856061,0.113320707
255,2021-10-04,46916.7,49505.0,48233.99,13938.64182971,51493.99,47163.36571428572,45383.54095238095,46025.02011380084,46692.69546121699,667.6753474161451,3148.922876391219,51681.386705163386,39085.69519959852,50596.01097964824,51492.99,10.84920096088228,0.2917615934105296,0.0699601831383746,0.399444444,0.045555556
256,2021-10-05,49057.18,51906.23,49244.13,17828.59726658,55339.48,49137.26857142857,45725.98666666666,46714.980105751725,48022.97000564514,1307.989899893415,3790.313181167783,53306.61302900223,38145.3603043311,53758.32365988274,55338.48,10.92122378639341,0.2376669321244792,0.0819225994786136,0.325,0.075
257,2021-10-06,50416.01,55757.11,51499.77,25869.64925998,53797.82,50562.03857142857,46013.82761904762,47239.63491300104,48911.40846631512,1671.7735533140876,4163.139687622786,54340.10699429319,37687.54824380204,53784.65455329425,53796.82,10.892969636596249,0.2133842517436267,0.0787670323021885,0.308928571,-0.055357143
258,2021-10-07,53379.0,55356.85,55346.95,15820.83417633,53963.82,51390.33285714286,46330.985714285714,47737.722697458725,49688.702548420486,1950.9798509617613,4505.892757131112,55342.771228547936,37319.20020002349,53904.098184431416,53962.82,10.896050569890162,0.2571645021645021,0.1293867243867243,0.409983766,0.063649892
259,2021-10-08,53634.41,56113.0,53805.46,12416.9019906,54962.29,52433.84714285714,46647.54428571429,48272.87583121464,50500.023694817326,2227.147863602688,4870.943653897734,56389.43159350976,36905.656977918814,54609.55939481047,54961.29,10.914384398236498,0.2818532292623201,0.1102913223140495,0.4375,0.0
260,2021-10-09,53675.0,55500.0,53965.18,7123.05512404,54690.53,53356.21,47001.57333333333,48748.25762168777,51144.71697253774,2396.4593508499674,5177.882153360023,57357.337640053374,36645.80902661328,54663.53979827016,54689.53,10.90942756241104,0.2010112488521579,0.0003122130394857,0.3085,-0.040575
261,2021-10-10,54112.95,56545.24,54963.29,9370.1912382,57487.44,54533.624285714286,47690.83380952381,49395.60446476873,52120.52051522424,2724.916050455504,5569.008147764345,58828.850105052494,36552.81751399512,56546.13993275672,57486.44,10.95930437288714,0.3192830478700044,0.0855143829600351,0.331388889,0.183333333
262,2021-10-11,54411.54,57833.23,54683.09,13422.42081815,56005.1,55178.06857142858,48418.71476190476,49885.19672680789,52718.14812826666,2832.9514014587694,5611.060203556641,59640.83516901804,37196.59435479148,56185.446644252246,56004.1,10.933180181322966,0.2462497255160298,0.077977876592007,0.3625,-0.023611111
263,2021-10-12,53873.78,57674.55,57485.97,15457.00896085,57367.32,55467.76,49075.48714285714,50439.42808055605,53433.40533930256,2993.977258746512,5819.100079635367,60713.68730212787,37437.28698358641,56973.36221475075,57366.32,10.957212650515006,0.2439595358345358,0.1042647456709956,0.270749559,0.011525573
264,2021-10-13,54236.09,57771.33,56005.1,14691.01338574,57359.51,55976.572857142855,49668.9119047619,50952.02674140836,54037.421440948325,3085.3946995399674,6004.221485707959,61677.35487617782,37660.46893334598,57230.79407158358,57358.51,10.957076498646014,0.3619018481518481,0.0838762626262626,0.244380952,0.012571429
265,2021-10-14,56832.32,58520.71,57367.32,12198.02457938,61695.39,57081.08285714285,50566.36285714286,51747.83142744955,55215.5704500332,3467.73902258365,6333.338836397618,63233.0405299381,37899.685184347625,60207.191357194526,61694.39,11.0299482819347,0.2379291868262456,0.1042096384008148,0.570296846,0.187912801
266,2021-10-15,56867.11,62910.0,57359.51,27105.19764492,60877.42,57926.10142857144,51431.69190476191,52424.09724781126,56086.62422695117,3662.526979139912,6446.02135631097,64323.734617383845,38539.64919213997,60654.01045239818,60876.42,11.01660118660154,0.2803250286521891,0.0598969116874209,0.36875,0.158333333
267,2021-10-16,60139.01,62350.0,61690.32,10161.25819825,61527.11,58902.75571428572,52305.45809523809,53098.39448887365,56923.62203818945,3825.2275493158086,6514.5428798133735,65334.54385486484,39276.37233561135,61236.07681746606,61526.11,11.02721691654308,0.2861205686205686,0.0566946004446004,0.311666667,0.061666667
268,2021-10-17,58943.83,61744.17,60867.05,9153.32273471,62042.41,59553.46571428571,53251.67952380952,53760.914156509614,57711.127878468,3950.213721958389,6411.317100015855,66074.31372384123,40429.04532377781,61773.63227248869,62041.41,11.035557344304944,0.3487777121868031,0.0458061130788403,0.293735795,0.138612689
269,2021-10-18,59887.74,62675.19,61530.07,19798.1489024,64303.14,60738.9,54360.11142857142,54541.81977470432,58725.28358947293,4183.4638147686055,6200.677150642,66761.46572985542,41958.75712728742,63459.97075749623,64302.14,11.071348191164896,0.3692897727272727,0.1471530032467532,0.421111111,0.095347222
270,2021-10-19,61333.0,64500.0,62042.4,17380.30486176,66026.54,61975.93142857143,55526.98666666666,55392.539791552656,59848.55380647709,4456.014014924433,5965.177897652699,67457.34246197206,43596.63087136127,65171.016919165406,66025.54,11.097796915852069,0.3042121093355661,0.0703191378808662,0.253301587,0.043190476
271,2021-10-20,63525.0,66999.0,64303.14,19194.45410878,62204.02,62668.00428571428,56402.20523809524,55897.09388115501,60210.93322086523,4313.839339710219,5491.87458937084,67385.95441683692,45418.45605935356,63193.01897305513,62203.02,11.038158830603273,0.2382114985471149,0.0830136689794224,0.243888889,0.133333333
272,2021-10-21,62050.0,66650.85,66021.26,23474.39133313,60687.64,62524.04,56998.48523809524,56251.94914927473,60284.2727253475,4032.32357607277,5226.246762445985,67450.9787629872,46545.991713203264,61522.76632435171,60686.64,11.013478853975496,0.3207975197105632,0.1250758098584185,0.478125,-0.2875
